,C,Mn,Si,P,S,Cr,Mo,V,Ni,Cu,Al,melting_method,hot_working_mode,hot_working_process,hot_working_state,hot_working_state_1
22,0.14323416808590775,0.9707789171582247,0.14842000511827322,0.004987541511038968,0.0009995003330834232,0.0,0.23901690047049992,0.0,1.4279160358107101,0.6365768290715511,0.7323678937132266,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
23,0.14063112973974562,0.9631743177730056,0.22314355131420976,0.009950330853168092,0.001998002662673058,0.0,0.22314355131420976,0.0,1.4085449700547104,0.6365768290715511,0.7227059828014898,0.0,-0.33333333333333337,0.0,-0.33333333333333337,-0.5
24,0.15100287353652742,0.9516578757114463,0.23111172096338664,0.004987541511038968,0.0009995003330834232,0.0,0.23901690047049992,0.0,1.4279160358107101,0.6365768290715511,0.6729444732424258,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
25,0.15186234930924603,0.9745596399981308,0.22314355131420976,0.009950330853168092,0.001998002662673058,0.0,0.22314355131420976,0.0,1.4085449700547104,0.6365768290715511,0.7561219797213337,0.0,-0.33333333333333337,0.0,-0.33333333333333337,-0.5
26,0.142367241286922,0.9360933591703348,0.23111172096338664,0.011928570865273812,0.001998002662673058,0.0,0.2151113796169455,0.0,1.413423028508143,0.6205764877251098,0.7178397931503168,0.0,-0.33333333333333337,0.0,-0.33333333333333337,-0.5
27,0.13540463700620298,0.9516578757114463,0.17395330712343798,0.003992021269537457,0.001998002662673058,0.0,0.23901690047049992,0.0,1.430311246536665,0.6471032420585385,0.7371640659767196,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
28,0.1570037488096647,0.9321640810304452,0.17395330712343798,0.011928570865273812,0.001998002662673058,0.0,0.2468600779315258,0.0,1.43746264769429,0.6729444732424258,0.6259384308664954,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
29,0.15529288440603525,0.9783261227936078,0.22314355131420976,0.013902905168991434,0.0009995003330834232,0.0,0.26236426446749106,0.0,1.4279160358107101,0.6418538861723947,0.8020015854720274,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
30,0.14842000511827322,0.9895411936137477,0.19885085874516517,0.008959741371471801,0.001998002662673058,0.0,0.23901690047049992,0.0,1.4350845252893227,0.6471032420585385,0.712949807856125,0.0,-0.33333333333333337,0.0,-0.33333333333333337,-0.5
31,0.1570037488096647,0.9858167945227652,0.1906203596086497,0.005982071677547469,0.001998002662673058,0.0,0.26236426446749106,0.0,1.413423028508143,0.6365768290715511,0.8020015854720274,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
32,0.13714983814723367,1.000631880307906,0.12221763272424911,0.006975613736425138,0.0009995003330834232,0.0,0.2468600779315258,0.0,1.4398351280479207,0.6626879730752367,0.7323678937132266,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
33,0.1570037488096647,0.9858167945227652,0.1906203596086497,0.005982071677547469,0.001998002662673058,0.0,0.26236426446749106,0.0,1.413423028508143,0.6365768290715511,0.8064758658669485,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
34,0.14842000511827322,0.9745596399981308,0.1823215567939546,0.003992021269537457,0.0009995003330834232,0.0,0.23901690047049992,0.0,1.410986973710262,0.6523251860396901,0.6780335427498971,0.0,0.33333333333333326,0.0,-0.33333333333333337,-0.5
35,0.347835995271528,0.4824261492442928,0.7371640659767196,0.010939940038334263,0.001998002662673058,2.667228206581955,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
36,0.3450071390710503,0.47000362924573563,0.688134638736401,0.011928570865273812,0.002995508979798371,2.6858045921548905,0.0,0.2468600779315258,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
37,0.3450071390710503,0.47000362924573563,0.7275486072772779,0.010939940038334263,0.001998002662673058,2.667228206581955,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
38,0.34995239817790563,0.47623417899637155,0.7275486072772779,0.010939940038334263,0.001998002662673058,2.667228206581955,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
39,0.3278638620846127,0.4824261492442928,0.6931471805599453,0.008959741371471801,0.004987541511038968,2.6775909936175015,0.0,0.25464221837358075,0.22314355131420976,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
40,0.3421702577358506,0.44468582126144574,0.7227059828014898,0.011928570865273812,0.002995508979798371,2.6858045921548905,0.0,0.2468600779315258,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
41,0.35065687161316933,0.45107561936021656,0.7080357930536961,0.008959741371471801,0.004987541511038968,2.6796507265805123,0.0,0.25464221837358075,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
42,0.34854196070854343,0.46373401623214006,0.7419373447293773,0.011928570865273812,0.001998002662673058,2.6748380668960965,0.0,0.23901690047049992,0.22314355131420976,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
43,0.34358970439007686,0.46373401623214006,0.712949807856125,0.011928570865273812,0.002995508979798371,2.6858045921548905,0.0,0.2468600779315258,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
44,0.3492474281099357,0.4574248470388755,0.7323678937132266,0.011928570865273812,0.002995508979798371,2.6858045921548905,0.0,0.2468600779315258,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
45,0.3611648492115845,0.44468582126144574,0.7514160886839212,0.009950330853168092,0.002995508979798371,2.658859956911438,0.0,0.2700271372130602,0.19885085874516517,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
46,0.3364722366212129,0.45107561936021656,0.7561219797213337,0.011928570865273812,0.003992021269537457,2.664446563620078,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
47,0.34712953109520095,0.45107561936021656,0.7275486072772779,0.010939940038334263,0.001998002662673058,2.667228206581955,0.0,0.2700271372130602,0.19885085874516517,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
48,0.3576744442718159,0.45107561936021656,0.7419373447293773,0.010939940038334263,0.001998002662673058,2.667228206581955,0.0,0.2700271372130602,0.19885085874516517,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
49,0.3541718137206139,0.43178241642553783,0.6931471805599453,0.011928570865273812,0.002995508979798371,2.671386216730619,0.0,0.25464221837358075,0.23111172096338664,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
50,0.35065687161316933,0.46373401623214006,0.7227059828014898,0.011928570865273812,0.003992021269537457,2.664446563620078,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
51,0.34145977813225203,0.46373401623214006,0.7323678937132266,0.011928570865273812,0.002995508979798371,2.6546494243750947,0.0,0.2468600779315258,0.23111172096338664,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
52,0.3428802329165432,0.46373401623214006,0.7227059828014898,0.011928570865273812,0.003992021269537457,2.664446563620078,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
53,0.34712953109520095,0.45107561936021656,0.6780335427498971,0.007968169649176881,0.004987541511038968,2.670694414558441,0.0,0.26236426446749106,0.19885085874516517,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
54,0.3343270802748248,0.45107561936021656,0.7275486072772779,0.009950330853168092,0.0009995003330834232,2.67552700939665,0.0,0.23901690047049992,0.23111172096338664,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
55,0.3249778571954777,0.43178241642553783,0.7080357930536961,0.010939940038334263,0.002995508979798371,2.681706225762608,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
56,0.32353172534547825,0.43178241642553783,0.6931471805599453,0.010939940038334263,0.002995508979798371,2.681706225762608,0.0,0.2468600779315258,0.2151113796169455,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
57,0.34145977813225203,0.47000362924573563,0.7227059828014898,0.013902905168991434,0.002995508979798371,2.6720775406433925,0.0,0.25464221837358075,0.22314355131420976,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
58,0.35065687161316933,0.45107561936021656,0.7323678937132266,0.009950330853168092,0.004987541511038968,2.6775909936175015,0.0,0.26236426446749106,0.20701416938432612,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
59,0.3364722366212129,0.4574248470388755,0.7030975114131134,0.010939940038334263,0.002995508979798371,2.702702594775615,0.0,0.25464221837358075,0.23111172096338664,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
60,0.36464311358790924,0.45107561936021656,0.7419373447293773,0.010939940038334263,0.008959741371471801,2.6769034721053733,0.0,0.26236426446749106,0.19885085874516517,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
61,0.3357576956833441,0.47623417899637155,0.7419373447293773,0.010939940038334263,0.001998002662673058,2.6602595372658615,0.0,0.2700271372130602,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
62,0.34358970439007686,0.46373401623214006,0.7371640659767196,0.010939940038334263,0.001998002662673058,2.6602595372658615,0.0,0.2700271372130602,0.20701416938432612,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
63,0.35065687161316933,0.47000362924573563,0.7080357930536961,0.009950330853168092,0.001998002662673058,2.6762154775821916,0.0,0.25464221837358075,0.19885085874516517,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
64,0.3457151037023904,0.45107561936021656,0.7227059828014898,0.01291622526654623,0.001998002662673058,2.6844403354630764,0.0,0.2468600779315258,0.23111172096338664,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
65,0.34712953109520095,0.46373401623214006,0.7371640659767196,0.01291622526654623,0.001998002662673058,2.6844403354630764,0.0,0.2468600779315258,0.23111172096338664,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
66,0.36464311358790924,0.46373401623214006,0.6981347220709843,0.01291622526654623,0.001998002662673058,2.67000213346468,0.0,0.2468600779315258,0.22314355131420976,0.0,0.0,0.0,0.33333333333333326,-1.0,0.33333333333333326,0.0
67,0.3386128011203239,0.4946962418361071,0.7419373447293773,0.01291622526654623,0.001998002662673058,2.6851226964585053,0.0,0.25464221837358075,0.20701416938432612,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
68,0.34074879338847325,0.47000362924573563,0.7030975114131134,0.014888612493750559,0.002995508979798371,2.6741486494265287,0.0,0.23901690047049992,0.22314355131420976,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
69,0.34358970439007686,0.4574248470388755,0.7419373447293773,0.009950330853168092,0.001998002662673058,2.6762154775821916,0.0,0.25464221837358075,0.19885085874516517,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
70,0.3400373027857091,0.47000362924573563,0.7514160886839212,0.011928570865273812,0.001998002662673058,2.6748380668960965,0.0,0.25464221837358075,0.2151113796169455,0.0,0.0,0.0,-0.33333333333333337,-1.0,0.33333333333333326,0.0
71,0.3357576956833441,0.22314355131420976,0.3148107398400336,0.010939940038334263,0.003992021269537457,2.658859956911438,0.0,0.0,0.1570037488096647,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
72,0.3400373027857091,0.3852624007906449,0.3148107398400336,0.023716526617316065,0.006975613736425138,2.653241964607215,0.0,0.0,0.27763173659827955,0.0,0.0,1.0,1.0,-1.0,-1.0,0.5
73,0.34642256747438094,0.32930374714260047,0.7178397931503168,0.015873349156290163,0.002995508979798371,1.8341801851120072,0.8712933659434192,0.6312717768418578,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
74,0.34642256747438094,0.32930374714260047,0.7178397931503168,0.015873349156290163,0.002995508979798371,1.8341801851120072,0.8712933659434192,0.6312717768418578,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
75,0.3513608491149636,0.34358970439007686,0.7030975114131134,0.015873349156290163,0.002995508979798371,1.8341801851120072,0.8712933659434192,0.6312717768418578,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
76,0.3513608491149636,0.34358970439007686,0.7030975114131134,0.015873349156290163,0.002995508979798371,1.8341801851120072,0.8712933659434192,0.6312717768418578,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
77,0.3457151037023904,0.35065687161316933,0.7654678421395714,0.013902905168991434,0.0009995003330834232,1.824549292051046,0.8544153281560676,0.6729444732424258,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
78,0.3457151037023904,0.35065687161316933,0.7654678421395714,0.013902905168991434,0.0009995003330834232,1.824549292051046,0.8544153281560676,0.6729444732424258,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.5
79,0.41871033485818504,0.7701082216960737,0.25464221837358075,0.007968169649176881,0.002995508979798371,0.7654678421395714,0.4824261492442928,0.14842000511827322,1.000631880307906,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0
80,0.41871033485818504,0.7701082216960737,0.25464221837358075,0.007968169649176881,0.002995508979798371,0.7654678421395714,0.4824261492442928,0.14842000511827322,1.000631880307906,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0
